id	userId	data	dataHash
47860	917554	"[""event - \u0441\u043e\u0431\u044b\u0442\u0438\u0435"",""least - \u043d\u0430\u0438\u043c\u0435\u043d\u044c\u0448\u0438\u0439"",""forget - \u0437\u0430\u0431\u044b\u0432\u0430\u0442\u044c"",""death - \u0441\u043c\u0435\u0440\u0442\u044c"",""level - \u0443\u0440\u043e\u0432\u0435\u043d\u044c"",""laugh - \u0441\u043c\u0435\u0445"",""industry - \u043f\u0440\u043e\u043c\u044b\u0448\u043b\u0435\u043d\u043d\u043e\u0441\u0442\u044c"",""dead - \u043c\u0435\u0440\u0442\u0432\u044b\u0439"",""skin - \u043a\u043e\u0436\u0430"",""action - \u0434\u0435\u0439\u0441\u0442\u0432\u0438\u0435"",""soldier - \u0441\u043e\u043b\u0434\u0430\u0442"",""information - \u0438\u043d\u0444\u043e\u0440\u043c\u0430\u0446\u0438\u044f"",""out - \u0441\u043d\u0430\u0440\u0443\u0436\u0438"",""fall - \u043f\u0430\u0434\u0430\u0442\u044c"",""look - \u0441\u043c\u043e\u0442\u0440\u0435\u0442\u044c"",""although - \u0445\u043e\u0442\u044f"",""place - \u043c\u0435\u0441\u0442\u043e"",""letter - \u043f\u0438\u0441\u044c\u043c\u043e"",""road - \u0434\u043e\u0440\u043e\u0433\u0430"",""already - \u0443\u0436\u0435"",""past - \u043f\u0440\u043e\u0448\u043b\u043e\u0435"",""wonder - \u0443\u0434\u0438\u0432\u043b\u044f\u0442\u044c\u0441\u044f""]"	aac7a3472c1c85f2dc6808a054b5fc29
47863	610085	"[""minister - \u043c\u0438\u043d\u0438\u0441\u0442\u0440"",""copy - \u043a\u043e\u043f\u0438\u0440\u043e\u0432\u0430\u0442\u044c"",""resolution - \u0440\u0435\u0437\u043e\u043b\u044e\u0446\u0438\u044f"",""consistent - \u043f\u043e\u0441\u043b\u0435\u0434\u043e\u0432\u0430\u0442\u0435\u043b\u044c\u043d\u044b\u0439"",""hero - \u0433\u0435\u0440\u043e\u0439"",""totally - \u043f\u043e\u043b\u043d\u043e\u0441\u0442\u044c\u044e"",""seriously - \u0441\u0435\u0440\u044c\u0435\u0437\u043d\u043e"",""urge - \u043f\u0440\u0438\u0437\u044b\u0432\u0430\u0442\u044c"",""occasion - \u0441\u043b\u0443\u0447\u0430\u0439"",""fun - \u0432\u0435\u0441\u0435\u043b\u044c\u0435"",""master - \u043c\u0430\u0441\u0442\u0435\u0440"",""stir - \u0434\u0432\u0438\u0436\u0435\u043d\u0438\u0435"",""beneath - \u043f\u043e\u0434"",""tear - \u0441\u043b\u0435\u0437\u0430"",""coalition - \u043a\u043e\u0430\u043b\u0438\u0446\u0438\u044f"",""judgment - \u0440\u0435\u0448\u0435\u043d\u0438\u0435"",""industrial - \u043f\u0440\u043e\u043c\u044b\u0448\u043b\u0435\u043d\u043d\u044b\u0439"",""seed - \u0441\u0435\u043c\u044f"",""scale - \u0448\u043a\u0430\u043b\u0430"",""commitment - \u043e\u0431\u044f\u0437\u0430\u0442\u0435\u043b\u044c\u0441\u0442\u0432\u043e""]"	dcb6bb1079ac7039b07c656e78ffe748
47866	893531	"[""main - \u043e\u0441\u043d\u043e\u0432\u043d\u043e\u0439"",""paper - \u0431\u0443\u043c\u0430\u0433\u0430"",""company - \u043a\u043e\u043c\u043f\u0430\u043d\u0438\u044f"",""particularly - \u043e\u0441\u043e\u0431\u0435\u043d\u043d\u043e"",""how - \u043a\u0430\u043a"",""crime - \u043f\u0440\u0435\u0441\u0442\u0443\u043f\u043b\u0435\u043d\u0438\u0435"",""bill - \u0441\u0447\u0435\u0442"",""those - \u0442\u0435"",""us - \u043d\u0430\u043c"",""phone - \u0442\u0435\u043b\u0435\u0444\u043e\u043d"",""sea - \u043c\u043e\u0440\u0435"",""upon - \u043d\u0430"",""church - \u0446\u0435\u0440\u043a\u043e\u0432\u044c"",""term - \u0442\u0435\u0440\u043c\u0438\u043d"",""guess - \u0434\u043e\u0433\u0430\u0434\u044b\u0432\u0430\u0442\u044c\u0441\u044f"",""detail - \u0434\u0435\u0442\u0430\u043b\u044c"",""area - \u043e\u0431\u043b\u0430\u0441\u0442\u044c"",""small - \u043c\u0430\u043b\u0435\u043d\u044c\u043a\u0438\u0439"",""central - \u0446\u0435\u043d\u0442\u0440\u0430\u043b\u044c\u043d\u044b\u0439"",""record - \u0437\u0430\u043f\u0438\u0441\u044c"",""threat - \u0443\u0433\u0440\u043e\u0437\u0430"",""he - \u043e\u043d"",""avoid - \u0438\u0437\u0431\u0435\u0433\u0430\u0442\u044c"",""camera - \u043a\u0430\u043c\u0435\u0440\u0430"",""indicate - \u0443\u043a\u0430\u0437\u044b\u0432\u0430\u0442\u044c"",""day - \u0434\u0435\u043d\u044c"",""animal - \u0436\u0438\u0432\u043e\u0442\u043d\u043e\u0435"",""word - \u0441\u043b\u043e\u0432\u043e"",""herself - \u0441\u0430\u043c\u043e\u0439"",""kid - \u0440\u0435\u0431\u0435\u043d\u043e\u043a""]"	224280559690d27d1d72b9802caa6257
47869	602888	"[""persist - \u0443\u043f\u043e\u0440\u0441\u0442\u0432\u043e\u0432\u0430\u0442\u044c"",""adequate - \u0430\u0434\u0435\u043a\u0432\u0430\u0442\u043d\u044b\u0439"",""accommodate - \u0432\u043c\u0435\u0449\u0430\u0442\u044c"",""anticipate - \u043f\u0440\u0435\u0434\u0432\u0438\u0434\u0435\u0442\u044c"",""undertake - \u043f\u0440\u0435\u0434\u043f\u0440\u0438\u043d\u0438\u043c\u0430\u0442\u044c"",""objective - \u0446\u0435\u043b\u044c"",""hence - \u0441\u043b\u0435\u0434\u043e\u0432\u0430\u0442\u0435\u043b\u044c\u043d\u043e"",""precise - \u0442\u043e\u0447\u043d\u044b\u0439"",""assemble - \u0441\u043e\u0431\u0438\u0440\u0430\u0442\u044c\u0441\u044f"",""restrict - \u043e\u0433\u0440\u0430\u043d\u0438\u0447\u0438\u0432\u0430\u0442\u044c"",""converse - \u043e\u0431\u0449\u0430\u0442\u044c\u0441\u044f"",""induce - \u0432\u044b\u0437\u044b\u0432\u0430\u0442\u044c"",""extract - \u0438\u0437\u0432\u043b\u0435\u043a\u0430\u0442\u044c"",""duration - \u043f\u0440\u043e\u0434\u043e\u043b\u0436\u0438\u0442\u0435\u043b\u044c\u043d\u043e\u0441\u0442\u044c"",""parallel - \u043f\u0430\u0440\u0430\u043b\u043b\u0435\u043b\u044c"",""rigid - \u0436\u0435\u0441\u0442\u043a\u0438\u0439"",""restrain - \u0441\u0434\u0435\u0440\u0436\u0438\u0432\u0430\u0442\u044c"",""attain - \u0434\u043e\u0441\u0442\u0438\u0433\u0430\u0442\u044c"",""presume - \u043f\u0440\u0435\u0434\u043f\u043e\u043b\u0430\u0433\u0430\u0442\u044c"",""adjacent - \u0441\u043c\u0435\u0436\u043d\u044b\u0439""]"	6eb74838ffaf720f3e77f43aff4bde1a
47872	989554	"[""proceed - \u043f\u0440\u043e\u0434\u043e\u043b\u0436\u0430\u0442\u044c"",""scenario - \u0441\u0446\u0435\u043d\u0430\u0440\u0438\u0439"",""advocate - \u0430\u0434\u0432\u043e\u043a\u0430\u0442"",""revolution - \u0440\u0435\u0432\u043e\u043b\u044e\u0446\u0438\u044f"",""label - \u044d\u0442\u0438\u043a\u0435\u0442\u043a\u0430"",""constant - \u043a\u043e\u043d\u0441\u0442\u0430\u043d\u0442\u0430"",""assign - \u043d\u0430\u0437\u043d\u0430\u0447\u0430\u0442\u044c"",""phenomenon - \u044f\u0432\u043b\u0435\u043d\u0438\u0435"",""distinct - \u043e\u0442\u0434\u0435\u043b\u044c\u043d\u044b\u0439"",""framework - \u043a\u0430\u0440\u043a\u0430\u0441"",""specific - \u0441\u043f\u0435\u0446\u0438\u0444\u0438\u0447\u0435\u0441\u043a\u0438\u0439"",""articulate - \u0430\u0440\u0442\u0438\u043a\u0443\u043b\u0438\u0440\u043e\u0432\u0430\u0442\u044c"",""boring - \u0441\u043a\u0443\u0447\u043d\u044b\u0439"",""transmit - \u043f\u0435\u0440\u0435\u0434\u0430\u0432\u0430\u0442\u044c"",""brass - \u043b\u0430\u0442\u0443\u043d\u044c"",""promptly - \u0431\u044b\u0441\u0442\u0440\u043e"",""foreigner - \u0438\u043d\u043e\u0441\u0442\u0440\u0430\u043d\u0435\u0446"",""harvest - \u0443\u0440\u043e\u0436\u0430\u0439"",""prey - \u0434\u043e\u0431\u044b\u0447\u0430"",""temptation - \u0438\u0441\u043a\u0443\u0448\u0435\u043d\u0438\u0435"",""pleasing - \u043f\u0440\u0438\u044f\u0442\u043d\u044b\u0439"",""princess - \u043f\u0440\u0438\u043d\u0446\u0435\u0441\u0441\u0430"",""wrath - \u0433\u043d\u0435\u0432"",""cutting - \u0440\u0435\u0437\u043a\u0430"",""mortality - \u0441\u043c\u0435\u0440\u0442\u043d\u043e\u0441\u0442\u044c"",""managed - \u0440\u0435\u0433\u0443\u043b\u0438\u0440\u0443\u0435\u043c\u044b\u0439"",""gratitude - \u0431\u043b\u0430\u0433\u043e\u0434\u0430\u0440\u043d\u043e\u0441\u0442\u044c"",""eternal - \u0432\u0435\u0447\u043d\u044b\u0439"",""chiefly - \u0433\u043b\u0430\u0432\u043d\u044b\u043c \u043e\u0431\u0440\u0430\u0437\u043e\u043c"",""accomplished - \u0432\u044b\u043f\u043e\u043b\u043d\u0435\u043d\u043d\u044b\u0439"",""dread - \u0441\u0442\u0440\u0430\u0445"",""notwithstanding - \u043d\u0435\u0441\u043c\u043e\u0442\u0440\u044f \u043d\u0430"",""savage - \u0434\u0438\u043a\u0430\u0440\u044c"",""examined - \u0438\u0441\u0441\u043b\u0435\u0434\u043e\u0432\u0430\u043d\u043d\u044b\u0439"",""gloom - \u043c\u0440\u0430\u043a"",""marble - \u043c\u0440\u0430\u043c\u043e\u0440"",""brave - \u0445\u0440\u0430\u0431\u0440\u044b\u0439"",""crossing - \u043f\u0435\u0440\u0435\u0441\u0435\u0447\u0435\u043d\u0438\u0435"",""issued - \u0432\u044b\u043f\u0443\u0449\u0435\u043d\u043d\u044b\u0439"",""locked - \u0437\u0430\u043f\u0435\u0440\u0442\u044b\u0439"",""cunning - \u0445\u0438\u0442\u0440\u043e\u0441\u0442\u044c"",""compelling - \u0438\u043d\u0442\u0440\u0438\u0433\u0443\u044e\u0449\u0438\u0439"",""preferred - \u043f\u0440\u0438\u0432\u0438\u043b\u0435\u0433\u0438\u0440\u043e\u0432\u0430\u043d\u043d\u044b\u0439"",""chariot - \u043a\u043e\u043b\u0435\u0441\u043d\u0438\u0446\u0430"",""aristocracy - \u0430\u0440\u0438\u0441\u0442\u043e\u043a\u0440\u0430\u0442\u0438\u044f"",""oblige - \u043e\u0431\u044f\u0437\u044b\u0432\u0430\u0442\u044c"",""proving - \u0438\u0441\u043f\u044b\u0442\u0430\u043d\u0438\u0435"",""mould - \u043f\u043b\u0435\u0441\u0435\u043d\u044c"",""unfit - \u043d\u0435\u0433\u043e\u0434\u043d\u044b\u0439"",""behave - \u0432\u0435\u0441\u0442\u0438 \u0441\u0435\u0431\u044f"",""temporal - \u0441\u0432\u0435\u0442\u0441\u043a\u0438\u0439"",""countess - \u0433\u0440\u0430\u0444\u0438\u043d\u044f"",""invalid - \u043d\u0435\u0434\u0435\u0439\u0441\u0442\u0432\u0438\u0442\u0435\u043b\u044c\u043d\u044b\u0439"",""tons - \u043c\u0430\u0441\u0441\u0430"",""secrecy - \u0441\u0435\u043a\u0440\u0435\u0442\u043d\u043e\u0441\u0442\u044c"",""concentrated - \u043a\u043e\u043d\u0446\u0435\u043d\u0442\u0440\u0438\u0440\u043e\u0432\u0430\u043d\u043d\u044b\u0439"",""persuasion - \u0443\u0431\u0435\u0436\u0434\u0435\u043d\u0438\u0435"",""drawings - \u0433\u0440\u0430\u0444\u0438\u043a\u0430""]"	0cb865f373eb46736065290154ce0498
